퐑�� PM10,퐑�� PM2.5,퐑�� RH,퐑�� Temp,퐑�� Rain,퐑�� Wind
35,21,67,32,0,4.1
28,15,64,33,0,4.1
27,8,66,32,0,4.2
35,9,74,31,0,4.7
31,8,74,30,0,4.4
12,7,77,27,0,3.2
12,8,84,26,1.4,2.8
23,8,85,26,0.2,1.4
21,8,85,26,0,1
22,10,85,26,0,1.4
26,12,88,26,0,1.8
27,8,86,26,0,2.4
35,4,84,26,0,1.2
32,7,84,26,0,1.3
23,8,83,26,0,1.6
22,8,82,26,0,1
17,10,83,26,0,1
23,8,83,26,0,1.4
29,5,83,26,0,1.2
27,8,80,27,0,1.3
31,11,74,28,0,1.1
37,18,74,29,0,1.7
40,18,71,31,0,2.3
35,18,65,32,0,2.2
39,31,70,32,0,3
33,21,65,32,0,3.4
27,11,64,32,0,3.4
28,10,66,31,0,3.3
27,8,68,31,0,3.4
17,3,71,30,0,3.7
15,5,73,30,0,2.7
26,11,79,29,0,2
28,10,65,28,0,2.3
21,10,67,28,0,2.1
24,16,69,28,0,1.2
33,19,74,27,0,0.8
29,12,77,27,0,1.2
27,9,80,27,0,0.8
31,10,81,27,0,0.9
33,8,84,27,0,1.3
27,11,83,27,0,0.7
21,10,84,26,0,0.7
29,13,83,27,0,0.8
40,20,77,28,0,1.2
42,19,72,30,0,1.1
37,22,67,31,0,2.4
37,25,67,32,0,2.7
38,24,68,32,0,3
42,25,68,32,0,2.6
40,21,70,32,0,3
33,12,69,32,0,3.6
28,8,70,32,0,3.3
18,8,72,31,0,2.8
12,9,75,30,0,2.1
12,8,79,29,0,1.1
12,8,80,29,0,0.8
15,9,80,29,0,0.5
17,12,81,29,0,1
24,13,83,29,0,1.3
31,17,84,28,0,1.6
38,26,84,28,0,1.3
43,35,84,28,0,0.7
40,35,84,28,0,0.9
42,31,83,28,0,0.7
40,25,85,27,0,1
33,15,85,27,0,1.2
34,15,84,28,0,0.9
33,21,79,29,0,0.4
38,21,79,29,0,0.9
38,20,72,31,0,1.2
29,17,68,31,0,2.5
22,11,67,32,0,2.8
16,12,67,32,0,3.2
21,11,66,32,0,3.5
18,5,66,32,0,3.5
10,1,63,32,0,3.3
10,5,63,31,0,2.6
6,4,64,31,0,2.1
2,2,68,30,0,1.3
7,8,72,29,0,1
13,8,72,29,0,0.7
12,3,74,29,0,0.8
12,3,75,29,0,0.8
17,6,78,28,0,0.9
20,7,79,28,0,0.5
22,8,80,28,0,0.9
22,5,80,28,0,1.1
28,5,80,28,0,0.7
31,9,82,28,0,1
27,10,82,27,0,0.7
46,25,82,28,0,0.6
48,32,80,29,0,0.7
29,20,75,30,0,0.7
22,12,74,30,0,1.7
20,6,72,31,0,2.4
15,3,69,31,0,2.7
13,6,68,32,0,3.3
18,3,69,32,0,3.2
17,0,68,32,0,3.1
18,2,68,32,0,3.2
15,3,70,31,0,2.6
10,4,72,31,0,2.5
11,3,76,30,0,1.8
12,1,81,29,0,1.1
15,3,82,29,0,0.7
16,2,81,29,0,0.4
13,2,79,29,0,0.5
16,7,81,29,0,0.8
21,8,82,28,0,0.8
24,11,84,28,0,0.7
29,15,83,28,0,0.4
29,15,85,28,0,0.3
32,16,85,28,0,0.6
29,16,86,27,0,0.4
31,18,85,28,0,0.3
18,15,79,29,0,0.6
13,9,72,30,0,0.7
28,11,68,31,0,0.9
28,14,65,31,0,1.4
29,12,64,32,0,2.2
31,18,61,32,0,2.7
27,17,62,32,0,3.2
24,8,62,32,0,3.1
21,9,63,32,0,2.9
24,12,67,31,0,2.8
29,11,69,31,0,2.3
23,9,72,30,0,1.9
20,9,76,29,0,0.7
18,9,75,30,0,0.5
18,8,75,29,0,0.5
20,11,77,29,0,0.9
20,16,78,29,0,0.8
18,9,77,29,0,0.9
13,7,72,29,0,0.9
5,8,70,29,0,0.7
17,8,73,28,0,0.7
32,15,75,28,0,0.3
35,17,83,27,0,1
42,18,81,28,0,0.6
31,18,71,29,0,0.6
18,16,62,31,0,0.6
22,13,60,31,0,1.2
24,9,57,32,0,2.8
21,9,56,32,0,2.8
16,12,60,32,0,3
16,11,62,32,0,3.1
18,6,61,32,0,3.7
22,8,62,32,0,1.9
27,9,66,31,0,1.4
20,5,63,31,0,1.3
23,10,71,30,0,1.7
28,14,72,30,0,1
22,12,73,29,0,0.9
23,14,76,29,0,1
22,12,77,29,0,1.3
16,8,77,29,0,1.1
21,12,78,29,0,0.8
23,14,78,28,0,1
20,12,82,28,0,0.7
22,13,84,28,0,0.4
33,15,83,28,0,0.9
39,19,84,27,0,0.6
38,22,81,27,0,0.8
40,23,78,29,0,0.6
33,23,74,30,0,0.7
15,15,60,31,0,0.9
9,10,57,32,0,0.9
18,8,56,32,0,2.6
18,12,55,33,0,2.8
13,9,57,32,0,3.7
18,3,61,32,0,3.7
21,8,64,32,0,3.5
18,8,66,31,0,2.2
21,11,69,30,0,1.9
21,13,70,30,0,1.2
12,10,71,29,0,0.9
13,18,73,29,0,0.6
18,22,75,29,0,0.9
17,12,78,29,0,0.8
18,6,80,29,0,1.1
16,9,80,29,0,0.7
17,14,79,28,0,1.2
21,16,79,28,0,0.9
18,16,81,28,0,0.9
17,12,81,28,0,0.5
22,12,82,28,0,0.3
28,13,83,28,0,0.6
32,12,79,29,0,0.6
29,15,76,30,0,1.3
18,11,68,30,0,1.7
12,8,65,31,0,1.6
26,11,68,31,0,1.6
29,14,68,31,0,1.9
22,13,70,31,0,1.5
21,9,67,31,0,1.3
24,15,69,31,0,0.4
28,19,70,31,0,0.2
33,20,72,31,0,1.5
44,23,71,30,0,3.2
51,35,74,30,0,1.7
54,38,79,29,0,0.7
49,24,76,29,0,0.4
45,28,76,29,0,0.9
50,34,77,29,0,1.1
50,36,78,29,0,1.7
50,41,83,29,0,2.1
45,34,87,29,0,2.5
35,19,87,29,0,1.5
33,16,87,28,0,1.1
46,31,86,28,0,1.9
57,40,83,28,0,2.2
60,43,80,29,0,2.6
49,37,73,30,0,1.3
39,25,69,31,0,0.5
49,31,67,31,0,0.8
54,35,66,32,0,1.1
54,33,65,32,0,0.2
52,21,68,32,0,0.4
50,8,69,32,0,3.4
45,9,72,32,0,3.5
45,10,75,31,0,4.8
65,14,76,31,0,6.2
72,17,79,30,0,4.6
64,14,81,30,0,5.6
51,9,73,30,0,4.6
34,9,68,30,0,5.2
23,9,70,30,0,5.6
13,7,75,29,0,4.2
13,6,77,29,0,5
13,2,78,28,0,3.2
10,1,77,28,0,2.9
7,2,77,28,0,2.1
10,4,80,28,0,1.7
15,5,74,29,0,1.6
13,2,76,28,0,2.2
22,5,71,29,0,2
27,8,66,31,0,2.3
37,13,66,32,0,4.1
90,18,68,32,0,7.3
131,14,69,32,0,8.1
138,9,71,32,0,9.5
120,8,76,31,0,9.8
110,10,78,30,0,10
100,12,81,30,0,10
84,12,82,30,0.2,11
79,18,80,30,0,12
62,14,82,29,0.4,10
54,8,83,29,0.2,12
51,12,83,29,0.4,12
54,14,82,29,0,12
49,21,84,29,0.6,13
48,26,83,29,1,13
51,18,86,28,0.6,12
44,27,83,28,0.4,13
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
27,3,93,25,0.2,2.4
24,1,93,26,0.8,2.4
7,4,93,27,0,0.4
11,6,93,27,0,0.8
20,8,93,27,0.4,2.5
31,17,93,28,1.4,7.1
37,23,93,27,0.4,6.6
24,11,93,28,0.4,5.1
22,8,86,28,0,4.4
33,17,87,28,0,3.4
31,16,84,28,0,4.3
32,12,82,29,0,5.6
35,17,80,29,0,5.5
37,23,78,29,0,6
39,20,80,28,0,6.4
29,17,82,28,0,6.7
20,9,84,28,0,4.7
18,6,85,27,0,3.1
22,8,85,27,0,2.9
26,8,85,27,0,2.5
27,12,82,27,0,2.7
28,15,78,28,0,3
28,20,73,29,0,3.6
28,19,65,32,0.4,7.1
24,8,58,33,0.4,7.8
18,3,52,35,0.4,7.2
18,4,55,34,0,7
23,8,55,34,0,6.3
28,12,64,33,0,6.2
26,12,67,33,0,6.1
23,22,67,32,0,6.1
26,19,69,31,0,5.6
23,0,72,30,0,3.7
23,2,75,30,0,2.5
22,8,80,29,0,2.3
23,8,85,29,0,2.1
26,3,86,28,0,2.6
35,3,86,28,0,2.8
37,11,87,28,0,3.3
29,17,89,28,0,2.7
32,12,90,27,0,2.1
32,11,89,27,0,2
27,15,88,27,0,2.6
24,14,86,27,0,2.7
26,12,83,28,0,2.4
21,10,77,29,0,3.7
20,11,72,30,0,4.2
27,14,66,32,0,4.5
24,10,61,33,0,4.6
23,4,63,33,0,5.4
18,6,55,35,0,6.1
10,8,57,35,0,6.4
12,8,59,35,0,5.8
20,9,63,35,0,5.4
22,9,64,34,0,5.4
21,6,68,34,0,4.3
21,1,69,33,0,3.6
21,0,71,32,0,2.8
26,7,75,32,0,3.1
29,8,79,31,0,2.8
27,1,84,30,0,2.5
26,5,86,29,0,2.3
24,8,86,30,0,2.8
22,7,88,29,0,2.4
22,7,89,29,0,2.3
24,7,89,28,0,2.1
27,5,88,28,0,1.6
26,11,87,28,0,1.5
29,19,82,29,0,2.1
35,23,75,31,0,3.3
29,16,68,33,0,3.7
27,10,56,36,0,4.3
27,14,59,35,0.2,4.6
19,14,68,32,0,5.5
10,13,67,32,0,6.1
11,6,71,32,0,7
12,0,72,32,0,7
11,3,73,31,0,6.9
13,6,77,31,0,6.1
18,3,79,31,0,6
17,0,83,30,0,5.1
16,0,84,30,0,4
18,0,84,29,0,3.2
17,0,83,29,0,4.6
12,3,84,29,0,3.9
11,2,84,29,0,3.7
13,0,83,29,0,2.7
15,0,83,28,0,2.5
13,6,83,28,0,2.5
16,8,84,28,0,2.4
18,7,84,28,0,2.5
20,1,83,28,0,2.6
20,7,82,29,0,2.4
24,14,77,30,0,3.2
24,14,71,31,0,4.5
24,7,74,31,0,5
27,1,72,31,0,5.6
21,6,66,32,0,5.5
16,6,74,31,0,6.8
10,1,73,31,0,5.7
10,2,76,30,0,5.9
20,2,74,30,0,6.2
20,0,73,30,0,5.5
18,1,75,30,0,4.4
27,3,81,29,0,3.9
28,9,80,29,0,3.6
22,9,78,29,0,3.5
18,4,80,29,0,3.8
15,0,79,29,0,4.3
15,1,81,28,0,2.7
17,8,84,28,0,2.8
20,7,85,28,0,2.8
15,1,85,28,0,3
12,3,85,28,0,2.9
14,5,83,29,0,3.1
16,7,81,29,0,3.3
19,8,79,30,0,3.5
21,10,76,30,0,3.7
23,12,74,31,0,3.9
28,17,72,31,0,4.1
32,16,71,31,0,4
23,8,71,31,0,4.8
18,7,70,31,0,4.5
24,10,76,30,0,2.8
22,6,72,31,0,6.4
16,4,74,31,0,6.6
18,6,80,30,0,6.1
18,1,80,29,0,6.1
17,4,86,27,0,5.2
18,5,87,27,0,4.5
11,0,85,27,0,3.4
10,4,86,27,0,2.8
13,8,88,27,0,2.6
16,5,87,27,0,2.1
15,7,85,27,0,2.8
13,8,88,27,0,2.8
13,6,88,27,0,3.6
13,3,87,27,0,3.2
13,4,83,27,0,2.4
12,5,82,27,0,2.7
15,2,80,27,0,2.3
20,6,78,28,0,2.8
26,8,77,28,0,3.3
31,13,82,28,1.8,1.7
29,14,73,30,0,3.6
28,8,79,29,1,5
23,6,90,27,3.8,3.7
20,5,93,26,2.4,3.3
23,8,92,27,0.4,2.7
26,7,85,28,0,2.5
28,8,83,29,0,2.6
40,22,84,29,0,2.7
46,22,85,29,0,2.4
43,17,86,29,0,2.1
39,19,87,29,0,2.9
39,19,87,29,0,2.9
44,20,88,28,0,2.1
43,17,90,28,0,2.7
37,10,90,28,0,3
33,11,88,28,0,3.3
28,11,88,28,0,3.1
24,11,88,28,0,3.4
23,14,89,27,0,3.4
26,10,90,27,0,2.7
28,12,91,27,0,2.9
27,15,89,28,0,3.3
43,8,87,28,0,3.3
44,9,86,29,0.2,3.9
18,10,91,27,9,4.7
7,2,93,26,13,3.3
9,0,92,25,8.2,7.4
12,0,93,25,2.4,3.3
11,0,93,25,4.2,3.8
6,0,93,25,1,3.6
6,4,92,26,0,2.4
10,5,90,26,0,2.8
11,2,85,27,0,2.8
13,0,82,27,0,2.5
16,7,82,27,0,2.5
18,5,81,27,0,2.9
24,2,81,27,0,2.6
21,4,80,27,0,1.9
23,7,83,26,0,1.7
23,3,85,26,0,1.9
11,0,85,26,0,2.2
13,2,82,27,0,2.8
20,6,82,27,0,3
20,6,84,27,0,2.5
21,4,83,27,0,1.9
26,4,81,28,0,2.6
31,6,80,29,0,2.9
34,10,78,30,0,3.8
37,10,77,31,0,3.4
33,5,78,30,0,3.6
21,0,79,30,0,3.2
17,2,84,28,0,4.3
16,2,90,27,0,5.3
10,0,87,27,0,4.7
9,0,81,28,0,3.2
16,3,78,29,0,2.7
27,8,80,28,0,1.6
32,11,82,28,0,1.5
35,10,83,27,0,1.5
34,9,84,27,0,1.1
37,10,85,27,0,1.3
34,6,83,27,0,1.8
28,3,86,27,0,1.4
31,4,86,27,0,1.7
27,0,86,27,0,1.4
29,5,86,27,0,1.7
26,8,86,27,0,2.8
22,4,86,26,0,1.7
28,8,86,27,0,1.2
37,12,83,27,0,1.2
39,11,81,28,0,2.4
45,22,80,29,0,2.1
45,22,79,30,0,2.5
38,14,77,31,0,2.4
31,14,74,31,0,2.1
18,8,73,32,0,3.3
18,6,72,32,0,3.7
22,14,75,31,0,3
26,15,78,31,0,2.9
27,10,82,30,0,2.3
22,4,84,30,0,1.2
28,0,86,30,0,0.8
32,2,87,30,0,0.9
32,6,83,30,0,0.8
35,12,81,29,0,0.9
34,17,86,29,0,1.2
35,15,86,29,0,0.8
38,9,86,29,0,1.2
40,14,87,28,0,1.2
43,22,88,28,0,1
45,19,88,28,0,1.3
39,18,88,27,0,1.1
33,13,88,28,0,0.9
35,11,83,29,0,0.9
31,16,79,30,0,1.6
31,19,75,31,0,1.4
40,17,71,32,0,1.5
40,16,74,31,0,2.6
33,15,74,31,0,2.4
27,12,75,31,0.4,2.6
44,22,77,31,0,1.6
61,31,79,31,0,0.6
62,41,81,30,0,1
62,39,79,30,0,2.2
53,26,83,30,0,1
40,18,86,29,0,0.6
35,11,88,29,0,0.3
31,11,91,29,0,0.5
32,8,92,29,0,0.9
39,12,90,29,0,1.1
46,24,90,28,0,1.8
45,26,90,28,0,2.4
42,24,89,28,0,1.7
50,24,89,28,0,1.3
53,27,89,27,0,2
54,33,88,27,0,2.4
57,40,88,27,0,2.1
57,41,85,28,0,2.1
59,38,82,29,0,2.6
64,40,77,30,0,1.2
57,38,73,31,0,1.1
57,39,78,30,0,1.1
67,42,74,31,0,1.9
65,41,74,31,0,1.5
49,33,70,32,0,1.3
37,18,73,31,0,1
42,19,73,31,0,1.5
51,20,74,31,0,1.6
55,10,78,31,0,1.1
55,11,78,31,0,0.7
50,12,88,30,0,1.3
42,6,90,29,0,0.8
40,4,89,29,0,0.2
39,3,89,29,0,0.3
37,4,90,29,0,0.1
46,10,88,29,0,0.2
65,34,87,28,0,0.4
78,52,89,28,0,0.8
83,55,89,28,0,1.2
88,56,89,28,0,1.5
88,59,89,28,0,1.8
82,59,83,29,0,1.7
84,57,77,30,0,2
87,61,72,31,0,1.7
87,61,68,32,0,1.6
81,55,67,32,0,2.9
73,49,65,33,0,2.3
75,48,65,33,0,1.8
72,45,63,33,0,2.1
57,34,65,33,0,2.3
56,25,66,33,0,2.2
67,30,67,33,0,2
64,21,76,31,0,1.6
61,8,77,31,0,0.4
65,11,75,31,0,1
67,23,74,31,0,1
76,31,72,31,0,0.3
83,38,81,30,0,0.3
76,33,83,30,0,0.4
72,27,83,30,0,0.4
89,40,85,30,0,1.5
83,38,89,29,0,0.8
67,29,90,29,0,1.3
78,37,88,29,0,1.2
86,45,86,29,0,1.2
86,42,82,30,0,1
82,41,77,31,0,1
73,46,69,32,0,0.8
79,46,69,33,0,2.2
81,42,68,33,0,3.1
79,49,67,33,0,2.9
76,47,61,34,0,3.1
67,37,55,35,0,2.6
65,44,54,35,0,2.5
65,41,63,34,0,1.7
61,31,67,33,0,0.7
71,19,69,33,0,0.8
87,26,72,32,0,2.1
73,33,74,31,0,1.9
45,14,75,31,0,0.3
38,9,76,30,0,1.5
51,22,79,30,0,1.6
61,36,80,30,0,2.1
61,36,81,30,0,0.7
61,32,81,30,0,0.6
62,23,79,30,0,0.5
50,9,79,29,0,1.3
32,8,81,29,0,1.6
26,9,81,29,0,2.8
28,10,78,29,0,4
28,12,75,30,0,3.9
40,12,74,31,0,5.2
68,13,78,30,0,6.1
68,8,81,30,0,5.7
56,0,78,30,0,5.9
51,0,77,30,0,6.5
35,1,80,30,0,3.2
33,3,80,30,0,6.5
40,8,79,30,0,5.4
38,7,81,30,0,4.9
29,4,87,28,4,4.7
29,6,90,29,0,1.7
33,1,90,28,0,1.2
29,1,90,28,0,1.6
28,3,89,28,0,0.8
29,0,91,28,0,2.1
29,2,91,28,0,1.7
31,4,91,28,0,1.2
28,3,91,28,0,1.3
24,3,91,28,0,1.4
26,4,90,28,0,1.4
26,6,89,28,0,1.9
26,4,86,28,0,1.1
24,3,83,29,0,0.9
26,5,79,29,0,0.9
27,10,82,29,0,2.2
26,6,85,29,0,2.3
35,25,83,29,0,1.8
43,44,81,30,0,2.1
37,28,75,31,0,2.8
22,13,70,32,0,3.1
23,16,73,32,0,2.9
34,18,77,31,0,3
38,17,78,31,0,2.8
32,11,75,30,0,1.6
28,12,81,30,0,1.7
39,18,84,30,0,2.1
44,22,81,30,0,2.4
39,23,79,30,0,2.3
33,22,82,29,0,2.4
35,21,84,29,0,2.7
39,23,85,29,0,2.5
40,29,85,29,0,2.7
48,30,85,28,0,2.9
48,30,85,28,0,2.5
45,33,87,28,0.6,3
48,32,89,28,0,2.6
44,29,83,28,0,3.4
37,28,74,30,0,2.1
32,25,65,31,0,1.3
42,25,75,30,0,1.3
54,24,71,30,0,1.9
56,25,70,31,0,0.5
49,26,71,31,0,0.9
39,25,71,31,0,1.5
37,23,67,31,0,2.3
32,18,73,30,0,2.4
34,20,77,29,0,1.7
37,19,78,29,0,0.5
32,16,77,29,0,0
45,17,77,30,0,1
55,26,80,29,0,2.1
44,27,82,29,0,3.2
31,15,83,28,0,4.7
22,9,89,27,0,4.9
16,8,92,26,0.2,3.4
12,10,92,26,1.6,2.3
16,9,93,26,1.4,2.1
15,8,93,26,0.4,1.6
18,9,92,26,0,1.1
24,8,93,26,2,1.1
29,13,93,26,3.2,1.4
32,15,93,26,3,1.2
29,15,92,26,0.4,0.9
29,15,91,27,0.2,0.5
31,17,88,27,0,0.5
34,24,86,28,0,0.7
34,29,84,28,0,0.8
27,25,81,29,0,0.9
28,23,82,29,1.2,1.4
27,20,91,27,3.2,1.2
35,12,89,28,0,0.1
50,8,92,26,27,3.5
54,7,93,26,4,2
,,,,,
,,,,,
,,,,,
,,,,,
32,8,93,26,0,1.7
13,6,93,26,0.2,2
12,8,93,26,3.6,2.3
17,10,93,25,7,1.8
20,5,93,25,1.4,1.9
26,0,93,25,0.2,1.7
29,3,93,26,0.2,1
23,8,92,26,0,0.9
27,9,89,27,0.4,0.8
27,10,84,28,0,0.8
21,11,80,29,0,1
23,19,89,27,10,1.5
23,14,92,27,2.2,1.5
21,2,92,27,2.6,1.8
18,0,90,27,0.4,2.3
16,0,88,27,0,1.8
15,3,88,27,0,1.5
21,11,90,27,0.2,1.4
21,15,92,26,0,1.6
26,13,92,26,0,1.9
28,16,92,26,0,1.7
27,23,92,26,0,1.3
26,18,92,26,0,1.7
28,10,91,26,0,1.6
24,8,91,26,0,1
17,9,91,26,0,1.4
20,10,91,26,0,1.8
24,10,90,26,0,2.1
27,8,90,26,0,2.2
26,7,92,25,0,1.3
26,6,91,26,0,1.2
26,5,87,27,0,1.2
34,8,83,28,0,1.3
35,12,80,28,0,1.9
27,14,80,28,0,1.7
27,13,76,29,0,3.4
15,10,73,28,0,5.2
16,12,87,27,0,4.5
20,10,88,26,1,4.5
17,5,90,25,6.6,5.7
18,6,92,25,2.4,5.2
13,8,90,25,0.2,5.2
12,4,89,26,0,3.7
17,5,89,25,0,3.7
13,4,87,26,0.2,5.9
5,0,89,25,0,3.2
11,0,90,25,0,2.7
16,0,88,26,0.2,3.3
16,0,86,26,0,4.8
11,2,89,25,0.2,4.8
7,7,90,25,0.4,3.3
15,5,91,25,0,2.1
16,0,92,25,0,2.3
24,0,90,25,0,3.7
26,0,82,26,0,4
12,0,77,27,0,3.7
12,2,75,27,0,3.6
16,7,77,27,0,4.7
17,4,80,27,0,3.7
20,2,78,28,0,2.8
29,6,90,26,2.8,4.7
18,1,92,25,1.8,5.8
7,0,93,25,2.2,5
5,0,93,25,2.8,5.3
7,0,93,24,2.4,5.3
13,0,92,25,1.8,4.8
10,0,91,25,0.4,4.8
9,0,93,24,1.4,6
9,0,93,24,1,5.1
9,1,91,25,0.4,6.2
5,0,89,25,0,5.2
4,0,84,26,0,4
11,4,83,25,0,2.3
16,6,89,25,2.4,0.4
15,3,91,25,6.8,2
50,3,92,24,9.6,2.3
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
35,15,91,25,0.4,2.6
29,8,92,25,0.4,2.6
17,4,87,26,0,2.2
13,8,82,28,0,2.6
18,8,82,28,0,2
27,8,85,27,0,1.6
32,12,86,27,0,1.5
31,10,87,27,0,0.2
39,9,88,27,0,0.7
42,13,90,27,0,1.1
39,18,91,26,0,1.7
28,8,91,25,5,2.2
16,0,93,25,0.6,2.4
18,0,92,25,0,1.4
21,1,93,25,0,1.5
24,5,93,25,0,2.2
27,7,92,25,0,2.2
24,6,92,25,0,1.8
22,1,89,25,0,1.2
24,6,83,27,0,1.4
33,6,74,29,0,1.6
24,8,67,30,0,1.8
20,12,72,30,0,1.7
22,9,70,30,0,1.7
17,8,69,30,0,2.7
15,8,71,30,0,2.5
18,4,74,30,0,2.5
18,4,80,29,0,2.3
24,7,83,29,0,1.6
24,8,84,29,0,1.9
23,1,84,27,0,1.9
27,8,91,26,0,2.4
27,16,90,26,0,2.5
23,9,90,26,0,1.4
17,7,89,26,0.2,1.2
21,3,88,26,0,1.4
26,3,90,26,0,1.2
26,6,92,26,0.8,1.6
26,7,92,26,0.2,2
26,3,91,26,0,1.4
24,3,92,25,0,1.4
24,5,92,25,0,1.6
27,4,90,25,0,1.6
31,5,87,26,0,1.4
32,8,83,28,0,1.4
39,12,79,29,0,1.2
48,18,77,30,0,1.5
40,17,75,31,0,3.1
31,12,72,31,0,2.7
20,10,75,31,0,3.4
18,10,75,31,0,3.2
20,11,73,31,0,2.3
23,9,74,31,0,1.8
28,12,76,30,0,1.9
21,7,77,28,0,2.6
21,1,81,27,0,1.3
24,5,81,27,0,0.8
29,10,83,27,0,0.9
29,13,85,26,0,1.6
23,9,85,26,0,1.9
22,5,85,27,0,1.7
23,4,87,26,0,1.2
26,10,88,26,0,0.8
27,13,89,26,0,1
24,7,89,26,0,1.3
26,7,88,26,0,1.5
27,8,85,26,0,1.8
26,5,81,27,0,1.4
31,8,75,29,0,1.1
32,10,71,30,0,0.9
24,8,69,31,0,1.3
27,10,72,30,0,2.1
29,10,73,31,0,1.6
21,4,71,31,0,1.9
18,2,76,30,0,2.1
23,8,76,30,0,1.6
32,13,81,30,0,1.6
32,16,81,30,0,1.1
23,9,83,29,0,0.7
21,2,86,29,0,0.8
22,5,87,29,0,1
23,8,86,29,0,0.2
28,10,87,29,0,0.5
32,9,88,28,0,0.6
33,7,88,28,0,0.7
39,15,89,28,0,1.1
43,19,90,27,0,0.9
40,20,90,27,0,0.1
40,21,90,27,0,0.6
40,19,91,26,0,1
43,20,89,27,0,0.5
50,28,86,28,0,0.8
48,24,77,29,0,0.5
34,12,75,30,0,1.1
22,8,70,30,0,0.9
21,15,71,31,0,1.6
18,13,70,31,0,1.8
7,1,71,31,0,2.4
11,7,75,30,0,2.2
21,8,76,31,0,2
15,3,73,30,0,1.8
17,10,79,30,0,1.7
23,15,81,29,0,1.7
18,8,81,29,0,1
16,7,80,29,0,0.7
17,4,80,29,0,0.4
20,7,80,29,0,0.6
22,11,79,29,0,0.7
24,9,83,28,0,0.7
28,10,87,28,0,0.2
31,13,87,28,0,0.5
34,15,87,27,0,1
34,13,88,27,0,0.9
32,10,87,27,0,0.9
42,13,86,27,0,1.9
49,18,81,28,0,1.9
44,21,78,29,0,2.1
37,21,73,30,0,3
27,16,67,31,0,4.2
17,11,66,31,0,4.4
15,7,62,32,0,4.4
11,4,64,32,0,4.2
10,2,67,31,0,4.8
13,6,66,31,0,4.8
24,12,70,30,0,4.3
26,10,74,30,0,3.2
21,5,80,29,0,2.6
24,6,82,29,0,2.7
27,8,82,29,0,2.5
28,14,84,28,0,2.6
28,14,85,28,0,2.6
34,20,88,28,0,2.3
42,24,89,27,0,2.4
42,19,90,27,0,2.2
39,13,90,27,0,2.1
38,13,89,27,0,2.3
32,15,89,27,0,2.4
28,16,89,27,0,2.7
32,20,89,27,0,3.3
32,15,84,28,0,3.8
24,10,80,29,0,4
18,10,71,31,0,4.4
22,10,72,31,0,4.4
24,8,70,32,0,4.9
17,8,69,32,0,5.1
13,1,68,32,0,5.3
18,0,68,32,0,5.3
29,8,68,32,0,4.9
35,8,70,32,0,4.5
33,11,73,31,0,3.4
37,16,72,31,0,2.8
35,14,77,30,0,3.1
29,7,80,30,0,3.1
24,4,81,29,0,2.7
29,9,82,29,0,1.7
35,17,84,29,0,2.1
35,15,85,29,0,1.9
35,9,86,29,0,2
31,11,91,28,2,2
29,17,93,27,1.8,1.5
27,15,93,27,0.4,1.6
26,10,92,27,0,1.2
22,10,92,27,0.2,1.9
21,12,91,27,0,0.5
23,8,92,27,2.4,0.7
21,5,93,26,11,0.4
18,5,93,26,8.4,1.8
15,4,90,27,0,2.5
10,4,88,27,0,2.4
10,7,89,27,5.2,1.3
11,5,93,26,8.8,2.2
11,0,93,26,0,1.3
13,0,93,26,0,1.9
11,8,93,26,1.4,0.4
12,10,93,26,0,0.2
16,13,92,26,0,0
20,10,93,26,0,0.8
24,8,93,26,0,0.6
27,10,93,26,0,0.6
29,10,93,26,0,0.5
39,5,87,26,0,1.1
44,8,80,26,0,2.2
45,23,81,25,0,3
43,26,82,25,0,3.3
35,21,82,25,0,3
28,17,82,24,0,3.5
29,16,79,25,0,3.4
42,14,76,26,0,4.4
37,9,71,27,0,4.8
29,12,68,29,0,5.2
35,13,65,30,0,4.9
57,14,68,30,0,5.3
61,16,65,30,0,5.6
54,12,65,30,0,6.1
64,8,66,30,0,6.6
59,16,71,30,0,5.5
54,23,74,29,0,6.8
56,17,78,28,0,6.5
49,8,80,28,0,6.1
35,5,77,28,0,5.1
28,7,77,27,0,4.3
21,7,76,27,0,3.6
27,8,78,27,0,2.5
33,11,80,26,0,1.9
23,10,81,26,0,1.8
27,16,83,25,0,1.7
42,24,86,25,0,0.8
46,23,88,25,0,1.2
49,21,87,26,0,1
33,15,80,26,0,1.7
21,11,78,26,0,1.3
35,15,75,27,0,0.9
48,16,74,28,0,0.8
61,22,73,29,0,1.2
62,25,71,30,0,1.2
50,17,67,30,0,0.6
64,18,65,31,0,2.1
82,17,66,30,0,3
86,15,65,30,0,4.7
